order_item_id,order_id,r_id,f_id,price,quantity,line_amount
4270,1846,75153,fd170805,63,1,63
4271,1846,75153,fd556778,162,1,162
4272,1847,424577,fd79421,256,1,256
4273,1848,140038,fd748850,134,1,134
4274,1848,140038,fd748850,134,1,134
4275,1848,140038,fd578671,141,1,141
4276,1849,1365,fd970664,114,1,114
4277,1849,1365,fd970664,114,2,228
4278,1849,1365,fd881173,178,1,178
4279,1850,9017,fd224031,134,1,134
4280,1851,114013,fd512410,382,1,382
4281,1851,114013,fd512414,478,1,478
4282,1852,376065,fd90441,336,2,672
4283,1852,376065,fd90441,336,1,336
4284,1853,358634,fd116830,299,1,299
4285,1854,65226,fd45899,101,1,101
4286,1855,321761,fd1000120,137,1,137
4287,1856,110590,fd76418,210,2,420
4288,1857,553466,fd419235,214,1,214
4289,1857,553466,fd630689,254,2,508
4290,1857,553466,fd229391,259,1,259
4291,1857,553466,fd495784,244,1,244
4292,1858,349233,fd163964,184,1,184
4293,1858,349233,fd456568,222,1,222
4294,1859,61913,fd274334,216,3,648
4295,1859,61913,fd929608,277,1,277
4296,1860,65072,fd255888,182,1,182
4297,1860,65072,fd905654,86,1,86
4298,1861,277014,fd698082,175,1,175
4299,1862,446250,fd370573,266,1,266
4300,1862,446250,fd584271,326,2,652
4301,1863,393907,fd658255,139,1,139
4302,1864,479256,fd984768,69,1,69
4303,1864,479256,fd801381,34,1,34
4304,1864,479256,fd801381,34,1,34
4305,1865,265961,fd514030,167,3,501
4306,1866,179688,fd30914,100,1,100
4307,1866,179688,fd9082,63,1,63
4308,1867,580445,fd670986,397,1,397
4309,1867,580445,fd294248,399,1,399
4310,1867,580445,fd549014,299,1,299
4311,1868,459654,fd218158,89,1,89
4312,1868,459654,fd102513,49,1,49
4313,1868,459654,fd122655,65,1,65
4314,1868,459654,fd879091,40,1,40
4315,1868,459654,fd298990,79,1,79
4316,1868,459654,fd218161,89,2,178
4317,1869,87313,fd30696,159,1,159
4318,1870,428586,fd191915,342,1,342
4319,1871,544666,fd859357,164,2,328
4320,1871,544666,fd1031050,107,1,107
4321,1872,515595,fd230458,99,2,198
4322,1872,515595,fd1008631,239,1,239
4323,1873,65430,fd386091,224,1,224
4324,1873,65430,fd666518,70,1,70
4325,1873,65430,fd125632,128,1,128
4326,1874,306520,fd436634,216,1,216
4327,1874,306520,fd201633,197,1,197
4328,1874,306520,fd159871,174,2,348
4329,1874,306520,fd187337,159,1,159
4330,1875,236510,fd429391,131,1,131
4331,1875,236510,fd84651,203,1,203
4332,1875,236510,fd84651,203,1,203
4333,1876,152563,fd337479,123,1,123
4334,1877,415469,fd583716,237,1,237
4335,1877,415469,fd583190,296,1,296
4336,1877,415469,fd920950,165,1,165
4337,1877,415469,fd596851,234,1,234
4338,1877,415469,fd916175,131,2,262
4339,1878,475807,fd15940,261,1,261
4340,1879,564704,fd640446,209,1,209
4341,1880,519116,fd558787,144,1,144
4342,1880,519116,fd62318,94,3,282
4343,1881,234412,fd958277,102,1,102
4344,1881,234412,fd958277,102,1,102
4345,1881,234412,fd416878,239,1,239
4346,1882,347735,fd729476,147,1,147
4347,1882,347735,fd278990,142,1,142
4348,1882,347735,fd278990,142,1,142
4349,1882,347735,fd834321,221,1,221
4350,1883,416429,fd450493,140,1,140
4351,1884,445821,fd856159,84,1,84
4352,1885,63818,fd168710,292,1,292
4353,1885,63818,fd635959,356,1,356
4354,1886,410280,fd343001,99,1,99
4355,1886,410280,fd305305,76,2,152
4356,1886,410280,fd713488,53,1,53
4357,1886,410280,fd166831,99,2,198
4358,1887,184863,fd636845,147,1,147
4359,1887,184863,fd973901,71,1,71
4360,1887,184863,fd636845,147,1,147
4361,1888,410154,fd854807,288,1,288
4362,1888,410154,fd127217,253,1,253
4363,1889,395222,fd459233,418,1,418
4364,1890,333573,fd706814,300,1,300
4365,1891,390999,fd806678,125,1,125
4366,1891,390999,fd798064,198,1,198
4367,1891,390999,fd824622,113,1,113
4368,1891,390999,fd824622,113,1,113
4369,1892,289374,fd439914,172,1,172
4370,1892,289374,fd816829,132,1,132
4371,1893,240828,fd513055,436,1,436
4372,1894,467613,fd421474,50,1,50
4373,1894,467613,fd525559,34,2,68
4374,1894,467613,fd357251,80,1,80
4375,1894,467613,fd26044,103,2,206
4376,1895,304826,fd121831,188,1,188
4377,1895,304826,fd987722,174,1,174
4378,1896,173390,fd193849,179,1,179
4379,1897,39265,fd53963,114,1,114
4380,1897,39265,fd836235,268,1,268
4381,1898,560683,fd50408,106,2,212
4382,1898,560683,fd375477,109,1,109
4383,1898,560683,fd477872,95,1,95
4384,1899,442481,fd839232,158,1,158
4385,1900,457175,fd682406,129,2,258
4386,1900,457175,fd682406,129,1,129
4387,1900,457175,fd453705,211,1,211
4388,1900,457175,fd273270,181,1,181
4389,1900,457175,fd818411,179,1,179
4390,1900,457175,fd895937,104,1,104
4391,1901,131664,fd135530,47,1,48
4392,1901,131664,fd329746,80,1,81
4393,1902,462156,fd104985,77,1,77
4394,1902,462156,fd233874,103,2,206
4395,1902,462156,fd792912,59,1,59
4396,1902,462156,fd104985,77,1,77
4397,1903,51326,fd63573,126,1,126
4398,1903,51326,fd740818,98,3,294
4399,1903,51326,fd506221,163,1,163
4400,1903,51326,fd856289,311,1,311
4401,1904,465732,fd54594,215,1,215
4402,1904,465732,fd228934,246,1,246
4403,1904,465732,fd818284,117,1,117
4404,1905,506477,fd825748,71,1,71
4405,1905,506477,fd1987,56,1,56
4406,1906,20788,fd245508,97,1,97
4407,1907,505508,fd55201,46,1,46
4408,1907,505508,fd406205,35,1,35
4409,1908,576555,fd80178,157,1,157
4410,1909,307013,fd556201,261,1,261
4411,1910,530627,fd886511,195,1,195
4412,1910,530627,fd14041,233,1,233
4413,1910,530627,fd14041,233,1,233
4414,1911,304778,fd108945,116,1,116
4415,1911,304778,fd1006573,76,1,76
4416,1912,448759,fd850899,448,1,448
4417,1912,448759,fd1040510,291,1,291
4418,1913,172706,fd626851,124,1,124
4419,1914,178444,fd828691,52,1,52
4420,1914,178444,fd209634,26,1,26
4421,1914,178444,fd887194,57,1,57
4422,1914,178444,fd273929,29,3,87
4423,1914,178444,fd828691,52,1,52
4424,1915,435082,fd591576,38,2,76
4425,1915,435082,fd348089,41,1,41
4426,1916,424883,fd188111,245,1,245
4427,1916,424883,fd188161,99,1,99
4428,1917,181728,fd285948,72,1,72
4429,1918,410063,fd921802,162,1,162
4430,1919,378303,fd247949,173,1,173
4431,1919,378303,fd18931,164,1,164
4432,1920,420020,fd534549,304,1,304
4433,1920,420020,fd680997,221,1,221
4434,1921,303494,fd887299,128,1,128
4435,1921,303494,fd887299,128,1,128
4436,1921,303494,fd489760,146,1,146
4437,1921,303494,fd561345,347,1,347
4438,1921,303494,fd561345,347,1,347
4439,1921,303494,fd647999,113,1,113
4440,1922,101926,fd1042398,288,2,576
4441,1922,101926,fd400584,499,2,998
4442,1922,101926,fd46973,518,1,518
4443,1922,101926,fd400584,499,1,499
4444,1922,101926,fd1042398,288,1,288
4445,1923,537771,fd143549,153,1,153
4446,1923,537771,fd570582,127,3,381
4447,1924,415994,fd370496,57,1,57
4448,1925,46474,fd48472,158,1,158
4449,1925,46474,fd604657,122,1,122
4450,1926,313596,fd860809,289,1,289
4451,1926,313596,fd118799,204,2,408
4452,1927,364992,fd88600,170,3,510
4453,1928,323540,fd609434,183,1,183
4454,1928,323540,fd903046,144,1,144
4455,1928,323540,fd609434,183,1,183
4456,1929,481505,fd59890,161,1,161
4457,1929,481505,fd59890,161,1,161
4458,1930,412502,fd680289,51,1,51
4459,1931,442295,fd58854,155,2,310
4460,1931,442295,fd94494,143,1,143
4461,1931,442295,fd786397,165,3,495
4462,1932,560597,fd104532,65,1,65
4463,1932,560597,fd315868,87,1,87
4464,1933,577241,fd18540,208,2,416
4465,1933,577241,fd18059,188,1,188
4466,1933,577241,fd669374,169,1,169
4467,1934,439466,fd747932,183,1,183
4468,1934,439466,fd46054,402,2,804
4469,1935,9763,fd417409,109,2,218
4470,1935,9763,fd145780,171,1,171
4471,1935,9763,fd741062,132,1,132
4472,1935,9763,fd408836,221,1,221
4473,1936,526875,fd420737,126,3,378
4474,1937,79956,fd701850,257,1,257
4475,1937,79956,fd856183,88,2,176
4476,1938,325418,fd737548,110,1,110
4477,1938,325418,fd23783,100,1,100
4478,1939,9586,fd386355,259,1,259
4479,1939,9586,fd129187,304,1,304
4480,1939,9586,fd18071,175,2,350
4481,1940,517788,fd1042558,34,2,68
4482,1941,534914,fd344550,113,1,113
4483,1941,534914,fd71554,216,2,432
4484,1941,534914,fd1011134,117,2,234
4485,1942,54795,fd71873,253,1,253
4486,1942,54795,fd115709,77,1,77
4487,1942,54795,fd31304,226,1,226
4488,1942,54795,fd321677,214,1,214
4489,1943,532321,fd360662,122,1,122
4490,1944,50517,fd123587,200,1,200
4491,1944,50517,fd723113,349,1,349
4492,1944,50517,fd158753,527,1,527
4493,1944,50517,fd158753,527,1,527
4494,1945,34156,fd194545,158,1,158
4495,1945,34156,fd109830,105,1,105
4496,1946,82791,fd423598,151,2,302
4497,1946,82791,fd786282,148,1,148
4498,1947,408840,fd992442,78,1,78
4499,1947,408840,fd597872,121,1,121
4500,1947,408840,fd597872,121,1,121
4501,1948,74243,fd351282,129,1,129
4502,1948,74243,fd728139,154,1,154
4503,1949,20517,fd68905,586,1,586
4504,1950,420105,fd278063,255,1,255
4505,1951,399350,fd910356,60,1,60
4506,1952,32109,fd854715,157,1,157
4507,1952,32109,fd791454,328,3,984
4508,1952,32109,fd510497,283,1,283
4509,1953,263715,fd116073,134,2,268
4510,1953,263715,fd339514,96,1,96
4511,1953,263715,fd339514,96,1,96
4512,1954,314507,fd334861,150,1,150
4513,1954,314507,fd460832,71,2,142
4514,1955,343878,fd340872,87,1,87
4515,1955,343878,fd68923,86,1,86
4516,1955,343878,fd429162,36,1,36
4517,1956,380640,fd783092,196,1,196
4518,1957,218641,fd327365,79,1,79
4519,1957,218641,fd175843,103,2,206
4520,1957,218641,fd287041,132,1,132
4521,1957,218641,fd254589,139,1,139
4522,1958,123611,fd424059,116,1,116
4523,1958,123611,fd521393,167,1,167
4524,1958,123611,fd147641,97,1,97
4525,1958,123611,fd521393,167,1,167
4526,1959,94782,fd169056,150,1,150
4527,1959,94782,fd641776,75,2,150
4528,1959,94782,fd136647,62,1,62
4529,1959,94782,fd369158,94,1,94
4530,1960,137973,fd482416,86,1,86
4531,1960,137973,fd951508,64,1,64
4532,1960,137973,fd371292,68,2,136
4533,1961,104564,fd135207,176,1,176
4534,1962,352021,fd362604,131,1,131
4535,1962,352021,fd1001621,290,1,290
4536,1963,149492,fd226179,110,1,110
4537,1964,460886,fd220908,88,1,88
4538,1964,460886,fd418554,113,1,113
4539,1965,110402,fd789113,120,1,120
4540,1966,201111,fd182112,44,1,44
4541,1966,201111,fd818273,61,1,61
4542,1967,485442,fd906229,155,1,155
4543,1967,485442,fd627715,209,1,209
4544,1967,485442,fd906052,188,1,188
4545,1968,433119,fd705541,355,1,355
4546,1968,433119,fd781469,247,1,247
4547,1969,113607,fd898576,128,1,128
4548,1969,113607,fd121285,73,1,73
4549,1970,233964,fd77623,145,2,290
4550,1970,233964,fd292073,72,1,72
4551,1970,233964,fd39495,77,1,77
4552,1971,388973,fd132252,62,1,62
4553,1971,388973,fd453419,65,2,130
4554,1972,351944,fd198313,277,1,277
4555,1972,351944,fd188048,164,1,164
4556,1973,173251,fd54078,128,1,128
4557,1973,173251,fd282573,153,1,153
4558,1973,173251,fd306852,178,1,178
4559,1974,499135,fd803384,78,1,78
4560,1974,499135,fd97674,105,1,105
4561,1975,101115,fd946281,63,3,189
4562,1975,101115,fd176863,144,2,288
4563,1976,258769,fd133937,76,1,76
4564,1977,488109,fd738298,240,1,240
4565,1977,488109,fd738298,240,1,240
4566,1978,315933,fd181301,49,1,49
4567,1978,315933,fd878509,61,1,61
4568,1978,315933,fd106383,89,1,89
4569,1979,505719,fd612461,133,1,133
4570,1979,505719,fd97962,90,1,90
4571,1979,505719,fd1044218,91,1,91
4572,1979,505719,fd1044218,91,1,91
4573,1980,512606,fd19242,125,1,125
4574,1980,512606,fd671457,120,1,120
4575,1980,512606,fd10509,100,1,100
4576,1981,20316,fd989573,199,1,199
4577,1981,20316,fd130088,359,1,359
4578,1982,444357,fd1012135,143,1,143
4579,1982,444357,fd966777,218,1,218
4580,1982,444357,fd326122,216,1,216
4581,1982,444357,fd331161,205,1,205
4582,1983,220210,fd756144,119,2,238
4583,1983,220210,fd289352,178,2,356
4584,1984,405472,fd418516,148,1,148
4585,1984,405472,fd418516,148,1,148
4586,1984,405472,fd570853,60,1,60
4587,1985,409492,fd294921,90,2,180
4588,1985,409492,fd494043,187,1,187
4589,1985,409492,fd864297,97,1,97
4590,1985,409492,fd1020007,202,1,202
4591,1986,484609,fd211633,156,1,156
4592,1986,484609,fd211633,156,3,468
4593,1986,484609,fd401165,267,1,267
4594,1987,310181,fd131596,495,1,495
4595,1987,310181,fd274390,335,1,335
4596,1988,65268,fd137686,143,1,143
4597,1988,65268,fd374300,323,2,646
4598,1988,65268,fd374300,323,1,323
4599,1988,65268,fd802247,340,1,340
4600,1988,65268,fd712607,229,1,229
4601,1988,65268,fd787878,358,1,358
4602,1989,464632,fd680044,65,1,65
4603,1989,464632,fd34914,137,1,137
4604,1990,477408,fd4995,185,3,555
4605,1990,477408,fd4195,90,1,90
4606,1991,365613,fd907125,1145,1,1145
4607,1991,365613,fd907145,265,1,265
4608,1992,488350,fd991229,119,1,119
4609,1992,488350,fd152964,170,1,170
4610,1993,340645,fd45481,299,1,299
4611,1993,340645,fd843110,20,1,20
4612,1994,544332,fd1004206,165,1,165
4613,1995,455247,fd193864,118,1,118
4614,1995,455247,fd586061,163,3,489
4615,1996,201524,fd885422,110,1,110
4616,1996,201524,fd982797,86,1,86
4617,1997,430731,fd995839,200,1,200
4618,1997,430731,fd995839,200,1,200
4619,1997,430731,fd801745,123,1,123
4620,1998,474121,fd101882,178,1,178
4621,1998,474121,fd636671,253,1,253
4622,1999,66738,fd801382,134,1,134
4623,2000,571233,fd849171,172,1,172
4624,2000,571233,fd931294,97,2,194
4625,2001,368037,fd70319,180,1,180
4626,2001,368037,fd241045,155,2,310
4627,2001,368037,fd21206,243,1,243
4628,2002,176125,fd290993,160,1,160
4629,2002,176125,fd487653,108,2,216
4630,2003,470197,fd246249,134,1,134
4631,2004,440610,fd600487,150,1,150
4632,2004,440610,fd124340,80,1,80
4633,2005,484106,fd380441,77,1,77
4634,2006,559124,fd582814,196,1,196
4635,2007,112943,fd1020737,170,1,170
4636,2008,1389,fd198301,716,2,1432
4637,2008,1389,fd247080,707,1,707
4638,2009,75916,fd406584,234,2,468
4639,2010,15713,fd54619,217,2,434
4640,2011,86689,fd53616,235,1,235
4641,2011,86689,fd236852,139,1,139
4642,2012,81517,fd797286,157,1,157
4643,2012,81517,fd885183,157,1,157
4644,2012,81517,fd797286,157,1,157
4645,2012,81517,fd885183,157,1,157
4646,2013,547469,fd129044,140,3,420
4647,2014,522185,fd261359,117,1,117
4648,2014,522185,fd834054,192,1,192
4649,2015,464763,fd100,127,1,127
4650,2015,464763,fd96956,151,1,151
4651,2015,464763,fd84989,117,1,117
4652,2015,464763,fd840089,136,1,136
4653,2016,540209,fd1877,370,1,370
4654,2016,540209,fd149209,417,1,417
4655,2017,36006,fd45940,117,3,351
4656,2018,170351,fd792867,124,1,124
4657,2019,215339,fd908569,97,1,97
4658,2020,131932,fd15547,275,1,275
4659,2021,448417,fd479367,71,2,142
4660,2022,508541,fd515769,416,1,416
4661,2022,508541,fd863720,248,1,248
4662,2022,508541,fd863720,248,1,248
4663,2023,17346,fd837049,278,1,278
4664,2023,17346,fd225162,227,1,227
4665,2023,17346,fd837049,278,1,278
4666,2023,17346,fd353346,224,1,224
4667,2023,17346,fd643191,199,1,199
4668,2024,429098,fd917764,134,1,134
4669,2025,23827,fd741269,235,1,235
4670,2026,573408,fd224555,146,1,146
4671,2026,573408,fd224555,146,1,146
4672,2027,319364,fd709948,114,1,114
4673,2028,207104,fd104050,172,3,516
4674,2029,12360,fd516442,104,1,104
4675,2029,12360,fd120036,183,2,366
4676,2030,318769,fd646846,122,1,122
4677,2031,481818,fd765475,130,1,130
4678,2032,101751,fd33554,225,1,225
4679,2032,101751,fd843718,175,1,175
4680,2032,101751,fd837213,425,1,425
4681,2033,536524,fd99897,169,1,169
4682,2033,536524,fd27477,96,2,192
4683,2033,536524,fd1014143,159,1,159
4684,2033,536524,fd167575,149,1,149
4685,2033,536524,fd99897,169,1,169
4686,2034,129685,fd22934,119,1,119
4687,2034,129685,fd1274,269,3,807
4688,2034,129685,fd472257,229,2,458
4689,2034,129685,fd932909,229,1,229
4690,2035,113125,fd456431,181,2,362
4691,2036,490489,fd784759,208,1,208
4692,2036,490489,fd819399,137,1,137
4693,2037,441628,fd514164,153,1,153
4694,2038,536256,fd444775,125,1,125
4695,2039,568415,fd510582,85,1,85
4696,2040,419561,fd229033,226,1,226
4697,2040,419561,fd173064,200,1,200
4698,2040,419561,fd726212,274,1,274
4699,2040,419561,fd173064,200,1,200
4700,2041,441330,fd362038,173,1,173
4701,2041,441330,fd33049,279,1,279
4702,2041,441330,fd177747,145,1,145
4703,2042,519070,fd321981,57,1,57
4704,2042,519070,fd840960,147,1,147
4705,2042,519070,fd385984,82,1,82
4706,2042,519070,fd849157,58,1,58
4707,2043,468306,fd116800,188,1,188
4708,2044,87947,fd820452,263,1,263
4709,2044,87947,fd173236,335,1,335
4710,2045,417758,fd698092,182,1,182
4711,2045,417758,fd908002,258,1,258
4712,2046,381648,fd360259,246,3,738
4713,2046,381648,fd838580,191,3,573
4714,2047,124057,fd463949,209,1,209
4715,2047,124057,fd743809,82,3,246
4716,2047,124057,fd743809,82,1,82
4717,2048,198006,fd831818,137,2,274
4718,2048,198006,fd189770,222,1,222
4719,2049,137850,fd325407,266,2,532
4720,2049,137850,fd494015,252,1,252
4721,2049,137850,fd494015,252,1,252
4722,2050,117890,fd706079,226,1,226
4723,2051,391195,fd595152,134,1,134
4724,2052,380919,fd14539,209,1,209
4725,2052,380919,fd282850,104,2,208
4726,2052,380919,fd321130,187,1,187
4727,2053,262276,fd633508,245,1,245
4728,2053,262276,fd236006,264,1,264
4729,2054,516696,fd622406,50,1,50
4730,2054,516696,fd622376,60,3,180
4731,2055,454737,fd203272,73,1,73
4732,2056,541415,fd1004874,188,2,376
4733,2056,541415,fd140981,111,1,111
4734,2057,99021,fd654001,69,1,69
4735,2057,99021,fd758494,82,1,82
4736,2058,39755,fd162961,196,1,196
4737,2059,70899,fd248936,148,1,148
4738,2059,70899,fd9282,80,1,80
4739,2059,70899,fd141474,241,1,241
4740,2059,70899,fd365708,180,1,180
4741,2060,346970,fd362410,133,1,133
4742,2060,346970,fd75638,155,3,465
4743,2060,346970,fd75638,155,1,155
4744,2060,346970,fd209538,160,1,160
4745,2060,346970,fd501328,229,1,229
4746,2061,547683,fd1003167,71,1,71
4747,2062,303271,fd1000892,170,1,170
4748,2062,303271,fd937700,188,1,188
4749,2063,14734,fd396498,278,1,278
4750,2063,14734,fd952545,255,2,510
4751,2064,406352,fd632973,122,1,122
4752,2065,193541,fd784672,377,1,377
4753,2065,193541,fd677675,260,1,260
4754,2066,28719,fd770563,844,1,844
4755,2066,28719,fd311556,1062,1,1062
4756,2066,28719,fd141531,1032,1,1032
4757,2067,516317,fd10616,375,1,375
4758,2068,357652,fd526962,80,1,80
4759,2068,357652,fd971703,177,2,354
4760,2069,404587,fd393994,104,1,104
4761,2069,404587,fd793302,96,1,96
4762,2070,389587,fd487912,137,2,274
4763,2071,324755,fd583472,242,1,242
4764,2071,324755,fd583472,242,1,242
4765,2071,324755,fd502343,143,1,143
4766,2072,302538,fd420005,108,2,216
4767,2072,302538,fd327210,157,1,157
4768,2073,372538,fd29501,80,2,160
4769,2073,372538,fd934113,87,1,87
4770,2074,61347,fd240420,46,1,46
4771,2074,61347,fd813605,66,1,66
4772,2074,61347,fd805815,80,2,160
4773,2074,61347,fd813605,66,1,66
4774,2075,191152,fd154452,153,2,306
4775,2075,191152,fd987807,172,1,172
4776,2076,12962,fd1041284,324,1,324
4777,2076,12962,fd400893,620,1,620
4778,2077,375454,fd6411,238,1,238
4779,2077,375454,fd990566,257,1,257
4780,2077,375454,fd102141,208,1,208
4781,2078,74830,fd449684,160,2,320
4782,2078,74830,fd128959,63,1,63
4783,2079,496417,fd869634,91,1,91
4784,2079,496417,fd364438,210,1,210
4785,2079,496417,fd869634,91,1,91
4786,2080,456027,fd928380,67,1,67
4787,2080,456027,fd486734,85,1,85
4788,2080,456027,fd928380,67,1,67
4789,2080,456027,fd486734,85,1,85
4790,2080,456027,fd512394,120,1,120
4791,2081,360879,fd126042,195,2,390
4792,2081,360879,fd654775,174,1,174
4793,2082,25620,fd7453,639,2,1278
4794,2083,491561,fd762559,180,1,180
4795,2083,491561,fd172909,155,1,155
4796,2083,491561,fd37352,173,1,173
4797,2083,491561,fd762559,180,1,180
4798,2084,196547,fd26097,386,1,386
4799,2084,196547,fd1011369,361,1,361
4800,2085,518155,fd970190,237,2,474
4801,2085,518155,fd105355,113,2,226
4802,2086,305514,fd881099,172,2,344
4803,2087,577374,fd299790,163,1,163
4804,2087,577374,fd215198,191,1,191
4805,2087,577374,fd299790,163,1,163
4806,2088,453964,fd301655,156,1,156
4807,2089,387519,fd220711,156,1,157
4808,2089,387519,fd220628,59,1,59
4809,2090,73361,fd11703,153,1,153
4810,2091,323371,fd331854,140,1,140
4811,2092,347220,fd609515,141,2,282
4812,2092,347220,fd609515,141,2,282
4813,2093,510016,fd111067,97,1,97
4814,2093,510016,fd440264,148,1,148
4815,2093,510016,fd111067,97,1,97
4816,2093,510016,fd369690,71,1,71
4817,2094,557049,fd411554,43,2,86
4818,2095,527777,fd418640,176,1,176
4819,2095,527777,fd866930,115,1,115
4820,2096,345884,fd816085,99,1,99
4821,2096,345884,fd478335,75,1,75
4822,2096,345884,fd478335,75,1,75
4823,2097,423422,fd706234,180,1,180
4824,2098,72361,fd824034,94,1,94
4825,2099,390136,fd451705,99,2,198
4826,2099,390136,fd125220,98,1,98
4827,2100,355757,fd490481,98,1,98
4828,2100,355757,fd490481,98,1,98
4829,2100,355757,fd990488,49,1,49
4830,2100,355757,fd527332,65,1,65
4831,2101,389426,fd661985,87,1,87
4832,2101,389426,fd877046,56,1,56
4833,2102,352539,fd201542,550,1,550
4834,2103,578913,fd211824,180,1,180
4835,2103,578913,fd832494,151,1,151
4836,2103,578913,fd832494,151,1,151
4837,2104,440362,fd996682,94,1,94
4838,2104,440362,fd1032707,63,1,63
4839,2105,496087,fd438536,175,1,175
4840,2105,496087,fd438536,175,1,175
4841,2105,496087,fd816667,150,1,150
4842,2106,397719,fd2114,85,1,85
4843,2107,477127,fd946807,121,1,121
4844,2107,477127,fd841936,52,1,52
4845,2108,427234,fd948114,167,1,167
4846,2108,427234,fd22518,239,3,717
4847,2109,569931,fd386075,85,1,85
4848,2109,569931,fd544830,224,1,224
4849,2110,448940,fd93291,303,1,303
4850,2110,448940,fd847869,216,1,216
4851,2110,448940,fd891970,155,1,155
4852,2111,66596,fd378463,231,1,231
4853,2111,66596,fd526364,318,2,636
4854,2112,67557,fd291044,80,1,80
4855,2113,80414,fd377394,290,1,290
4856,2114,336322,fd31688,82,1,82
4857,2114,336322,fd737910,154,1,154
4858,2114,336322,fd251325,103,1,103
4859,2115,185208,fd1191,122,1,122
4860,2116,334867,fd824092,313,1,313
4861,2116,334867,fd824033,289,1,289
4862,2116,334867,fd32693,219,1,219
4863,2117,302688,fd468346,271,2,542
4864,2117,302688,fd850967,177,1,177
4865,2117,302688,fd221532,378,1,378
4866,2118,460070,fd544864,168,2,336
4867,2118,460070,fd866530,71,1,71
4868,2119,469176,fd199428,111,1,111
4869,2119,469176,fd894182,258,1,258
4870,2119,469176,fd412714,166,1,166
4871,2120,67984,fd560687,175,2,350
4872,2120,67984,fd59953,221,1,221
4873,2120,67984,fd392846,439,3,1317
4874,2120,67984,fd707704,434,1,434
4875,2121,446983,fd738675,61,1,61
4876,2122,509722,fd171399,397,2,794
4877,2122,509722,fd286543,126,1,126
4878,2123,391310,fd129600,260,1,260
4879,2123,391310,fd112975,190,1,190
4880,2124,537546,fd443398,136,1,136
4881,2124,537546,fd906535,61,1,61
4882,2125,70236,fd52902,114,1,114
4883,2126,38495,fd746730,194,1,194
4884,2126,38495,fd474837,280,2,560
4885,2127,576975,fd378831,554,2,1108
4886,2127,576975,fd787632,435,1,435
4887,2128,137826,fd577970,157,1,157
4888,2128,137826,fd151,119,1,119
4889,2128,137826,fd111109,190,1,190
4890,2129,260930,fd71146,439,1,439
4891,2130,449134,fd1041487,150,1,150
4892,2131,72933,fd861146,127,1,127
4893,2132,361251,fd911468,106,1,106
4894,2132,361251,fd158774,90,2,180
4895,2133,141422,fd104864,735,1,735
4896,2133,141422,fd379267,819,1,819
4897,2134,207687,fd742311,51,1,51
4898,2135,405678,fd503673,148,2,296
4899,2135,405678,fd949439,113,1,113
4900,2135,405678,fd808746,233,1,233
4901,2136,382535,fd788453,100,1,100
4902,2137,109085,fd769033,144,3,432
4903,2137,109085,fd48232,104,2,208
4904,2138,284671,fd723689,328,1,328
4905,2138,284671,fd932004,388,2,776
4906,2138,284671,fd137616,975,1,975
4907,2139,428892,fd889698,59,1,59
4908,2140,22642,fd677831,291,3,873
4909,2141,289128,fd168676,327,1,327
4910,2141,289128,fd1036387,843,1,843
4911,2141,289128,fd704599,291,1,291
4912,2141,289128,fd773941,423,1,423
4913,2142,93802,fd7430,807,1,807
4914,2142,93802,fd177543,1058,1,1058
4915,2142,93802,fd548110,703,2,1406
4916,2143,206674,fd661932,540,3,1620
4917,2144,140285,fd56277,230,1,230
4918,2145,329683,fd981387,139,2,278
4919,2145,329683,fd181393,359,1,359
4920,2145,329683,fd59202,310,2,620
4921,2146,36707,fd490643,527,1,527
4922,2146,36707,fd1018834,474,1,474
4923,2147,443139,fd420230,33,1,33
4924,2147,443139,fd434686,85,1,85
4925,2147,443139,fd492450,73,1,73
4926,2148,458665,fd756989,104,1,104
4927,2149,191996,fd65006,96,1,96
4928,2149,191996,fd1039311,200,2,400
4929,2149,191996,fd289341,228,1,228
4930,2150,518520,fd322318,154,1,154
4931,2150,518520,fd453856,218,1,218
4932,2150,518520,fd579019,145,1,145
4933,2151,527062,fd194668,192,1,192
4934,2151,527062,fd318857,189,1,189
4935,2151,527062,fd120056,133,1,133
4936,2152,57728,fd140869,300,1,300
4937,2152,57728,fd262187,220,1,220
4938,2152,57728,fd6753,230,3,690
4939,2152,57728,fd24933,150,1,150
4940,2153,373302,fd315225,120,1,120
4941,2154,320651,fd873263,45,2,90
4942,2154,320651,fd822743,44,1,44
4943,2154,320651,fd791303,55,1,55
4944,2155,485872,fd463949,57,1,57
4945,2156,563724,fd261564,53,1,53
4946,2156,563724,fd652929,59,1,59
4947,2156,563724,fd253138,136,1,136
4948,2156,563724,fd253138,136,1,136
4949,2156,563724,fd395340,166,1,166
4950,2156,563724,fd144027,61,1,61
4951,2157,162487,fd768755,51,3,153
4952,2158,462058,fd655195,318,1,318
4953,2158,462058,fd278094,408,1,408
4954,2159,475117,fd231067,51,1,51
4955,2159,475117,fd499144,84,1,84
4956,2159,475117,fd231067,51,1,51
4957,2160,209415,fd886412,182,1,182
4958,2160,209415,fd59253,226,1,226
4959,2160,209415,fd59253,226,2,452
4960,2161,18127,fd94654,208,1,208
4961,2161,18127,fd626572,223,1,223
4962,2161,18127,fd620114,378,1,378
4963,2161,18127,fd94654,208,1,208
4964,2162,178974,fd113202,53,1,53
4965,2162,178974,fd210341,63,1,63
